date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 08:04:00,41128.13,-0.2314,-5.1829,-4.9515,-5.1829,-4.9515,-0.2314,56.7602,1.5974,11.4,-0.001
2023-12-13 08:05:00,41155.0,3.6505,-0.3885,-4.0389,-0.3885,-4.0389,3.6505,62.3393,1.2567,-8.2648,-0.0006
2023-12-13 08:06:00,41132.43,4.4886,1.5718,-2.9168,1.5718,-2.9168,4.4886,54.2975,0.7056,-2.3038,-0.0
2023-12-13 08:07:00,41130.52,4.6833,2.9374,-1.7459,2.9374,-1.7459,4.6833,53.3274,0.6701,5.1352,0.0003
2023-12-13 08:08:00,41146.99,5.6269,5.2877,-0.3392,5.2877,-0.3392,5.6269,55.935,0.7655,-10.7957,0.0005
2023-12-13 08:09:00,41173.0,7.5863,9.1437,1.5574,9.1437,1.5574,7.5863,64.3181,1.0724,-28.1948,0.0008
2023-12-13 08:10:00,41192.0,9.6151,13.5762,3.9611,13.5762,3.9611,9.6151,65.8292,1.0516,-21.4381,0.0015
2023-12-13 08:11:00,41174.77,9.2469,15.5198,6.2729,15.5198,6.2729,9.2469,60.9846,0.8427,-18.0029,0.0022
2023-12-13 08:12:00,41196.91,9.8872,18.6319,8.7447,18.6319,8.7447,9.8872,67.1816,1.0439,-18.1248,0.0026
2023-12-13 08:13:00,41160.68,7.3784,17.9676,10.5892,17.9676,10.5892,7.3784,62.8126,0.8641,-62.9419,0.0032
2023-12-13 08:14:00,41158.6,5.1898,17.0765,11.8867,17.0765,11.8867,5.1898,61.1846,0.8125,1.7624,0.0034
2023-12-13 08:15:00,41169.45,4.13,17.0493,12.9192,17.0493,12.9192,4.13,61.5306,0.7979,26.5086,0.0036
2023-12-13 08:16:00,41173.0,3.3581,17.1168,13.7587,17.1168,13.7587,3.3581,61.5355,0.7981,1.3829,0.0036
2023-12-13 08:17:00,41144.56,0.7578,14.706,13.9482,14.706,13.9482,0.7578,63.8972,0.8825,-4.1967,0.0034
2023-12-13 08:18:00,41148.0,-0.8194,12.9239,13.7433,12.9239,13.7433,-0.8194,54.1957,0.0627,10.2962,0.0032
2023-12-13 08:19:00,41147.0,-1.9541,11.3007,13.2548,11.3007,13.2548,-1.9541,48.1035,-0.3771,34.5443,0.0028
2023-12-13 08:20:00,41163.0,-1.6626,11.1765,12.8391,11.1765,12.8391,-1.6626,57.4798,0.4915,51.07,0.0021
2023-12-13 08:21:00,41158.62,-1.7893,10.6025,12.3918,10.6025,12.3918,-1.7893,56.7933,0.4555,29.8605,0.0017
2023-12-13 08:22:00,41139.28,-3.1222,8.4891,11.6113,8.4891,11.6113,-3.1222,48.1616,0.003,48.7067,0.0012
2023-12-13 08:23:00,41137.99,-3.9821,6.6336,10.6157,6.6336,10.6157,-3.9821,40.5363,-0.3966,10.4881,0.0007
2023-12-13 08:24:00,41150.41,-3.6165,6.0951,9.7116,6.0951,9.7116,-3.6165,38.343,-0.0823,6.6481,-0.0
2023-12-13 08:25:00,41161.72,-2.5645,6.506,9.0705,6.506,9.0705,-2.5645,46.2167,0.273,13.2433,-0.0004
