date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-03-04 02:02:00,63508.9,-10.8296,-36.2969,-25.4673,-36.2969,-25.4673,-10.8296,39.8863,1.0642,-36.2933,-0.0045
2024-03-04 02:03:00,63480.0,-11.9793,-40.4415,-28.4621,-40.4415,-28.4621,-11.9793,32.9957,0.6477,-20.4224,-0.0041
2024-03-04 02:04:00,63439.0,-14.429,-46.4984,-32.0694,-46.4984,-32.0694,-14.429,30.8113,0.5361,-13.9552,-0.004
2024-03-04 02:05:00,63508.0,-10.5123,-45.2097,-34.6974,-45.2097,-34.6974,-10.5123,41.6889,1.0922,-70.9614,-0.0041
2024-03-04 02:06:00,63570.0,-3.2332,-38.7389,-35.5057,-38.7389,-35.5057,-3.2332,48.4399,1.316,-29.3838,-0.0037
2024-03-04 02:07:00,63534.69,-0.431,-36.0446,-35.6135,-36.0446,-35.6135,-0.431,44.7884,0.8701,-39.5743,-0.0029
2024-03-04 02:08:00,63420.62,-5.6071,-42.6224,-37.0153,-42.6224,-37.0153,-5.6071,37.5901,0.6141,65.6576,-0.0025
2024-03-04 02:09:00,63422.0,-8.1319,-47.1802,-39.0483,-47.1802,-39.0483,-8.1319,42.1911,0.7777,18.3267,-0.0027
2024-03-04 02:10:00,63320.91,-15.3834,-58.2776,-42.8941,-58.2776,-42.8941,-15.3834,33.3475,0.4632,3.3267,-0.003
2024-03-04 02:11:00,63151.0,-29.5743,-79.8621,-50.2877,-79.8621,-50.2877,-29.5743,27.2716,0.2471,-4.5738,-0.0038
2024-03-04 02:12:00,63265.0,-29.1849,-86.7688,-57.5839,-86.7688,-57.5839,-29.1849,28.8921,0.0766,5.9243,-0.0054
2024-03-04 02:13:00,63231.7,-29.011,-93.8477,-64.8367,-93.8477,-64.8367,-29.011,29.8259,0.1207,-7.5705,-0.0064
2024-03-04 02:14:00,63240.0,-26.2605,-97.6623,-71.4018,-97.6623,-71.4018,-26.2605,31.3893,0.1945,-31.6514,-0.0072
2024-03-04 02:15:00,63310.0,-18.0417,-93.9539,-75.9122,-93.9539,-75.9122,-18.0417,37.7816,0.4965,54.2243,-0.0077
2024-03-04 02:16:00,63251.0,-15.0177,-94.6843,-79.6666,-94.6843,-79.6666,-15.0177,35.7869,0.4023,129.5576,-0.0076
2024-03-04 02:17:00,63351.77,-5.1778,-86.1389,-80.9611,-86.1389,-80.9611,-5.1778,43.4518,0.7644,106.9367,-0.0079
2024-03-04 02:18:00,63280.0,-2.581,-84.1874,-81.6064,-84.1874,-81.6064,-2.581,42.1279,0.7018,2.211,-0.0076
2024-03-04 02:19:00,63196.99,-5.3716,-88.3209,-82.9493,-88.3209,-82.9493,-5.3716,34.8126,0.3562,15.4957,-0.0075
2024-03-04 02:20:00,63253.0,-2.5085,-86.0849,-83.5764,-86.0849,-83.5764,-2.5085,34.429,0.3381,-65.2129,-0.0076
2024-03-04 02:21:00,63327.0,4.902,-77.4489,-82.3509,-77.4489,-82.3509,4.902,40.1719,0.7365,-220.2657,-0.0075
2024-03-04 02:22:00,63294.0,7.9346,-72.4326,-80.3672,-72.4326,-80.3672,7.9346,43.5103,1.0036,-96.0276,-0.0066
2024-03-04 02:23:00,63294.94,10.2121,-67.6021,-77.8142,-67.6021,-77.8142,10.2121,43.4848,0.9984,-118.5657,-0.0052
2024-03-04 02:24:00,63349.01,15.2643,-58.7338,-73.9981,-58.7338,-73.9981,15.2643,51.5139,1.4929,-100.0771,-0.0044
2024-03-04 02:25:00,63461.0,25.4523,-42.1827,-67.635,-42.1827,-67.635,25.4523,67.8128,1.6723,-23.8395,-0.003
2024-03-04 02:26:00,63526.0,35.2685,-23.5494,-58.8179,-23.5494,-58.8179,35.2685,65.8922,0.9507,-83.8871,-0.0006
2024-03-04 02:27:00,63568.0,42.7888,-5.3319,-48.1207,-5.3319,-48.1207,42.7888,70.2625,1.0645,16.0257,0.0013
2024-03-04 02:28:00,63556.0,44.9322,8.0446,-36.8876,8.0446,-36.8876,44.9322,68.9548,0.9664,-55.649,0.0034
2024-03-04 02:29:00,63592.28,46.5719,21.3272,-25.2447,21.3272,-25.2447,46.5719,67.646,0.927,-139.6738,0.0049
2024-03-04 02:30:00,63579.0,44.5408,30.4314,-14.1095,30.4314,-14.1095,44.5408,71.7472,1.0414,-91.8381,0.0063
2024-03-04 02:31:00,63565.87,40.2236,36.1701,-4.0536,36.1701,-4.0536,40.2236,66.062,0.8477,-25.3143,0.0077
2024-03-04 02:32:00,63751.0,47.2606,55.0222,7.7616,55.0222,7.7616,47.2606,80.1985,1.2265,-69.979,0.0083
2024-03-04 02:33:00,63734.39,48.063,67.8404,19.7773,67.8404,19.7773,48.063,87.6626,1.1631,-97.6105,0.0097
2024-03-04 02:34:00,63782.0,48.9045,80.9079,32.0035,80.9079,32.0035,48.9045,87.5156,0.9972,-65.8924,0.011
2024-03-04 02:35:00,63751.0,44.5981,87.7511,43.153,87.7511,43.153,44.5981,82.0222,0.8812,19.8929,0.0122
2024-03-04 02:36:00,63756.65,39.5282,92.5632,53.035,92.5632,53.035,39.5282,86.4469,0.9725,60.5595,0.0126
2024-03-04 02:37:00,63820.0,37.8377,100.3321,62.4944,100.3321,62.4944,37.8377,87.6603,0.9999,81.2905,0.0127
2024-03-04 02:38:00,63832.76,35.0391,106.2934,71.2542,106.2934,71.2542,35.0391,86.883,0.9784,42.1952,0.0129
2024-03-04 02:39:00,63791.0,28.1336,106.4213,78.2876,106.4213,78.2876,28.1336,78.1782,0.5643,55.571,0.0129
2024-03-04 02:40:00,63900.0,28.573,114.0038,85.4309,114.0038,85.4309,28.573,79.7033,0.6344,17.9576,0.0122
2024-03-04 02:41:00,63761.0,17.701,107.5571,89.8561,107.5571,89.8561,17.701,63.2818,-0.1287,-28.649,0.0119
2024-03-04 02:42:00,63829.0,13.4791,106.705,93.2259,106.705,93.2259,13.4791,67.4428,0.1707,132.2905,0.0108
2024-03-04 02:43:00,63850.0,10.6166,106.4966,95.88,106.4966,95.88,10.6166,66.7944,0.1441,91.7757,0.0101
2024-03-04 02:44:00,63880.0,9.3063,107.5129,98.2066,107.5129,98.2066,9.3063,69.1964,0.2426,112.9095,0.009
2024-03-04 02:45:00,63889.16,7.6864,107.8146,100.1282,107.8146,100.1282,7.6864,70.7229,0.3052,54.0495,0.0084
2024-03-04 02:46:00,63798.0,-0.4623,99.5503,100.0126,99.5503,100.0126,-0.4623,53.4254,-0.4043,33.9781,0.0079
2024-03-04 02:47:00,63784.0,-7.3508,90.8241,98.1749,90.8241,98.1749,-7.3508,53.6294,0.006,81.2805,0.0065
2024-03-04 02:48:00,63862.0,-7.2003,89.1746,96.3749,89.1746,96.3749,-7.2003,55.6035,0.0636,81.7548,0.0053
2024-03-04 02:49:00,63828.0,-9.7769,84.1537,93.9306,84.1537,93.9306,-9.7769,55.3708,0.0568,25.9948,0.0044
2024-03-04 02:50:00,63852.98,-10.1416,81.2537,91.3953,81.2537,91.3953,-10.1416,56.5426,0.0911,122.0424,0.0035
